Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
NA,NA,NA,NA,Discussion,38925R,60,12:00-12:50pm,Friday,20,19,0,Samir Alam,ONLINE
NA,NA,NA,NA,Discussion,38930R,60,12:00-12:50pm,Monday,20,20,0,Mairym Llorens Monteserin,ONLINE
NA,NA,NA,NA,Discussion,38931R,60,5:00-5:50pm,Monday,20,15,0,Silbia Kim,ONLINE
NA,NA,NA,NA,Discussion,38932R,60,6:00-6:50pm,Friday,20,20,0,Silbia Kim,ONLINE
NA,NA,NA,NA,Discussion,38928R,60,11:00-12:20pm,Friday,25,24,0,Luis Miguel Toquero Perez,ONLINE
NA,NA,NA,NA,Lecture,38818R,60,12:00-1:50pm,"Mon, Wed",50,46,0,Sandra Disner,ONLINE
NA,NA,NA,NA,Lab,38821R,60,8:30-9:50am,Monday,20,7,0,Nicky Hoover,ONLINE
NA,NA,NA,NA,Lab,38823R,60,10:00-11:50am,Monday,20,14,0,Nicky Hoover,ONLINE
NA,NA,NA,NA,Lab,38824R,60,10:00-11:50am,Monday,20,11,0,Ana Elisa Piani Besserman Vianna,ONLINE
NA,NA,NA,NA,Lab,38825R,60,12:00-1:50pm,Monday,20,17,0,Ana Elisa Piani Besserman Vianna,ONLINE
NA,NA,NA,NA,Lab,38894R,60,8:30-9:50am,Monday,20,19,0,Mary Byram Washburn Peifen Chen,ONLINE
NA,NA,NA,NA,Lab,38896R,60,8:30-9:50am,Friday,20,16,0,Mary Byram Washburn Chloe Gfeller,ONLINE
NA,NA,NA,NA,Lab,38898R,60,10:00-11:50am,Thursday,20,19,0,Mary Byram Washburn Ian Rigby,ONLINE
NA,NA,NA,NA,Lab,38900R,60,10:00-11:50am,Friday,20,20,0,Mary Byram Washburn Chloe Gfeller,ONLINE
NA,NA,NA,NA,Lab,38902R,60,12:00-1:50pm,Monday,20,20,0,Mary Byram Washburn Ian Rigby,ONLINE
NA,NA,NA,NA,Lab,38904R,60,12:00-1:50pm,Friday,20,19,0,Mary Byram Washburn Peifen Chen,ONLINE
NA,NA,NA,NA,Lab,38926R,60,12:00-1:50pm,Friday,25,10,0,Reed Blaylock,ONLINE
NA,NA,NA,NA,Lab,38952R,60,10:00-11:50am,Friday,25,7,0,Reed Blaylock,ONLINE
NA,NA,NA,NA,Discussion,39404D,60,10:00-10:50am,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39405D,60,11:00-11:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39411D,60,8:00-8:50am,"Tue, Thu",26,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39412D,60,9:00-9:50am,"Tue, Thu",25,17,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39413D,60,11:00-11:50am,MWF,49,48,0,Nathaniel Bottman,ONLINE
NA,NA,NA,NA,Discussion,39414D,60,2:00-2:50pm,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39415D,60,3:00-3:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39416D,60,1:00-1:50pm,MWF,49,43,0,Cymra Haskell,ONLINE
NA,NA,NA,NA,Discussion,39417D,60,12:00-12:50pm,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39418D,60,1:00-1:50pm,"Tue, Thu",25,22,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39420D,60,8:00-8:50am,"Tue, Thu",25,13,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39421D,60,9:00-9:50am,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39422D,60,11:00-11:50am,MWF,49,30,0,Jared Warner,ONLINE
NA,NA,NA,NA,Discussion,39423D,60,8:00-8:50am,"Tue, Thu",25,8,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39424D,60,9:00-9:50am,"Tue, Thu",25,22,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39430D,60,10:00-10:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39431D,60,11:00-11:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39432D,60,10:00-10:50am,MWF,49,25,0,Guillaume Dreyer,ONLINE
NA,NA,NA,NA,Discussion,39433D,60,2:00-2:50pm,"Tue, Thu",25,16,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39434D,60,3:00-3:50pm,"Tue, Thu",25,9,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39435D,60,10:00-10:50am,MWF,49,43,0,Paul Tokorcheck,ONLINE
NA,NA,NA,NA,Discussion,39436D,60,12:00-12:50pm,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39437D,60,1:00-1:50pm,"Tue, Thu",25,22,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39438D,60,11:00-11:50am,MWF,50,33,0,Guillaume Dreyer,ONLINE
NA,NA,NA,NA,Discussion,39439D,60,8:00-8:50am,"Tue, Thu",25,16,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39440D,60,9:00-9:50am,"Tue, Thu",26,17,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39441D,60,12:00-12:50pm,MWF,50,46,0,Paul Tokorcheck,ONLINE
NA,NA,NA,NA,Discussion,39442D,60,8:00-8:50am,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39443D,60,9:00-9:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39444D,60,12:00-12:50pm,MWF,49,41,0,Zhaoyu Zhang,ONLINE
NA,NA,NA,NA,Discussion,39445D,60,2:00-2:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39446D,60,3:00-3:50pm,"Tue, Thu",25,18,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39447D,60,1:00-1:50pm,MWF,49,43,0,Spencer Gerhardt,ONLINE
NA,NA,NA,NA,Discussion,39448D,60,10:00-10:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39449D,60,11:00-11:50am,"Tue, Thu",25,18,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39450D,60,1:00-1:50pm,MWF,49,48,0,Michael Hall,ONLINE
NA,NA,NA,NA,Discussion,39451D,60,2:00-2:50pm,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39452D,60,3:00-3:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39453D,60,2:00-2:50pm,MWF,47,48,0,Jared Warner,ONLINE
NA,NA,NA,NA,Discussion,39454D,60,10:00-10:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39455D,60,11:00-11:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39457D,60,10:00-10:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39458D,60,11:00-11:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39462D,60,10:00-10:50am,MWF,49,45,0,Sergey Lototsky,ONLINE
NA,NA,NA,NA,Discussion,39463D,60,10:00-10:50am,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39464D,60,11:00-11:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39465D,60,10:00-10:50am,MWF,45,46,0,Felicia Tabing,ONLINE
NA,NA,NA,NA,Discussion,39466D,60,12:00-12:50pm,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39467D,60,1:00-1:50pm,"Tue, Thu",25,22,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39468D,60,11:00-11:50am,MWF,49,46,0,Haitian Yue,ONLINE
NA,NA,NA,NA,Discussion,39469D,60,12:00-12:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39470D,60,1:00-1:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39471D,60,11:00-11:50am,MWF,49,48,0,Trinh Nguyen David Crombecque,ONLINE
NA,NA,NA,NA,Discussion,39472D,60,8:00-8:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39473D,60,9:00-9:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39474D,60,12:00-12:50pm,MWF,45,47,0,Haitian Yue,ONLINE
NA,NA,NA,NA,Discussion,39475D,60,12:00-12:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39476D,60,1:00-1:50pm,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39477D,60,12:00-12:50pm,MWF,46,47,0,Felicia Tabing,ONLINE
NA,NA,NA,NA,Discussion,39478D,60,10:00-10:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39479D,60,11:00-11:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39480D,60,1:00-1:50pm,MWF,49,48,0,Sheel Ganatra,ONLINE
NA,NA,NA,NA,Discussion,39481D,60,8:00-8:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39482D,60,9:00-9:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39486D,60,2:00-2:50pm,MWF,49,48,0,Michael Hall,ONLINE
NA,NA,NA,NA,Discussion,39487D,60,12:00-12:50pm,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39488D,60,1:00-1:50pm,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39489D,60,6:30-7:20pm,MWF,49,26,0,Yuan Gao,ONLINE
NA,NA,NA,NA,Discussion,39490D,60,6:30-7:20pm,"Tue, Thu",25,22,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39491D,60,7:30-8:20pm,"Tue, Thu",25,4,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39501D,60,10:00-10:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39502D,60,11:00-11:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39504D,60,10:00-10:50am,MWF,50,47,0,Brendan Pawlowski,ONLINE
NA,NA,NA,NA,Discussion,39505D,60,8:00-8:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39506D,60,9:00-9:50am,"Tue, Thu",26,22,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39512D,60,11:00-11:50am,MWF,50,49,0,Brendan Pawlowski,ONLINE
NA,NA,NA,NA,Discussion,39513D,60,12:00-12:50pm,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39514D,60,1:00-1:50pm,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39516D,60,12:00-12:50pm,MWF,49,49,0,Guillermo Reyes Souto,ONLINE
NA,NA,NA,NA,Discussion,39517D,60,10:00-10:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39518D,60,11:00-11:50am,"Tue, Thu",26,26,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39519D,60,1:00-1:50pm,MWF,20,17,0,Yuan Gao,ONLINE
NA,NA,NA,NA,Discussion,39520D,60,2:00-2:50pm,"Tue, Thu",25,15,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39521D,60,3:00-3:50pm,"Tue, Thu",25,2,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39554D,60,10:00-10:50am,"Tue, Thu",25,16,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39555D,60,11:00-11:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39556D,60,10:00-10:50am,MWF,49,49,0,Neelesh Tiruviluamala,ONLINE
NA,NA,NA,NA,Discussion,39557D,60,8:00-8:50am,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39558D,60,9:00-9:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39559D,60,10:00-10:50am,MWF,49,46,0,Nathaniel Bottman,ONLINE
NA,NA,NA,NA,Discussion,39560D,60,10:00-10:50am,"Tue, Thu",26,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39561D,60,11:00-11:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39562D,60,11:00-11:50am,MWF,48,47,0,Neelesh Tiruviluamala,ONLINE
NA,NA,NA,NA,Discussion,39563D,60,10:00-10:50am,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39564D,60,11:00-11:50am,"Tue, Thu",25,24,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39565D,60,11:00-11:50am,MWF,49,18,0,Aravind Asok,ONLINE
NA,NA,NA,NA,Discussion,39566D,60,12:00-12:50pm,"Tue, Thu",25,5,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39567D,60,1:00-1:50pm,"Tue, Thu",25,13,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39568D,60,12:00-12:50pm,MWF,49,27,0,Juhi Jang,ONLINE
NA,NA,NA,NA,Discussion,39569D,60,2:00-2:50pm,"Tue, Thu",25,21,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39570D,60,3:00-3:50pm,"Tue, Thu",25,6,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39571D,60,12:00-12:50pm,MWF,49,11,0,Qingtang Su,ONLINE
NA,NA,NA,NA,Discussion,39572D,60,10:00-10:50am,"Tue, Thu",25,4,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39573D,60,11:00-11:50am,"Tue, Thu",25,7,0,NA,ONLINE
NA,NA,NA,NA,Lecture,39574D,60,1:00-1:50pm,MWF,49,48,0,Andrew Manion,ONLINE
NA,NA,NA,NA,Discussion,39575D,60,12:00-12:50pm,"Tue, Thu",25,23,0,NA,ONLINE
NA,NA,NA,NA,Discussion,39576D,60,1:00-1:50pm,"Tue, Thu",25,25,0,NA,ONLINE
NA,NA,NA,NA,Discussion,49694R,60,8:00-8:50am,Wednesday,25,24,0,Sean Donahue,ONLINE
NA,NA,NA,NA,Discussion,49695R,60,9:00-9:50am,Wednesday,25,21,0,Sean Donahue,ONLINE
NA,NA,NA,NA,Discussion,49696R,60,8:00-8:50am,Friday,25,24,0,Mahmoud Jalloh,ONLINE
NA,NA,NA,NA,Discussion,49697R,60,9:00-9:50am,Friday,25,21,0,Mahmoud Jalloh,ONLINE
NA,NA,NA,NA,Discussion,49375R,60,8:00-8:50am,Wednesday,25,23,0,Zoe Johnson King Michael Fiorica,ONLINE
NA,NA,NA,NA,Discussion,49376R,60,9:00-9:50am,Wednesday,26,26,0,Zoe Johnson King Michael Fiorica,ONLINE
NA,NA,NA,NA,Discussion,49377R,60,10:00-10:50am,Wednesday,25,25,0,Laura Gurskey Zoe Johnson King,ONLINE
NA,NA,NA,NA,Discussion,49378R,60,11:00-11:50am,Wednesday,25,24,0,Laura Gurskey Zoe Johnson King,ONLINE
NA,NA,NA,NA,Discussion,49379R,60,8:00-8:50am,Friday,25,23,0,Zoe Johnson King Rebecca Carlson,ONLINE
NA,NA,NA,NA,Discussion,49380R,60,9:00-9:50am,Friday,25,25,0,Zoe Johnson King Rebecca Carlson,ONLINE
NA,NA,NA,NA,Discussion,49402R,60,8:00-8:50am,Tuesday,25,23,0,Zuyun Wang,ONLINE
NA,NA,NA,NA,Discussion,49403R,60,9:00-9:50am,Tuesday,25,25,0,Zuyun Wang,ONLINE
NA,NA,NA,NA,Discussion,49404R,60,8:00-8:50am,Thursday,25,21,0,Douglas Wadle,ONLINE
NA,NA,NA,NA,Discussion,49405R,60,9:00-9:50am,Thursday,25,22,0,Douglas Wadle,ONLINE
NA,NA,NA,NA,Discussion,49406R,60,10:00-10:50am,Tuesday,25,23,0,Daniel Pallies,ONLINE
NA,NA,NA,NA,Discussion,49407R,60,11:00-11:50am,Tuesday,25,24,0,Daniel Pallies,ONLINE
NA,NA,NA,NA,Discussion,49408R,60,10:00-10:50am,Thursday,25,23,0,Stephanie Van Fossen,ONLINE
NA,NA,NA,NA,Discussion,49409R,60,11:00-11:50am,Thursday,25,24,0,Stephanie Van Fossen,ONLINE
NA,NA,NA,NA,Lecture,49455D,60,9:00-9:50am,MWF,33,0,0,Zlatan Damnjanovic,NA
NA,NA,NA,NA,Discussion,49456R,60,9:00-9:50am,Thursday,25,0,0,NA,NA
NA,NA,NA,NA,Discussion,49457R,60,10:00-10:50am,Thursday,25,0,0,NA,NA
NA,NA,NA,NA,Discussion,49474R,60,9:00-9:50am,Monday,25,25,0,Robin Jeshion Andrew Law,ONLINE
NA,NA,NA,NA,Discussion,49475R,60,10:00-10:50am,Monday,26,25,0,Robin Jeshion Andrew Law,ONLINE
NA,NA,NA,NA,Discussion,49476R,60,9:00-9:50am,Wednesday,25,25,0,David Clark,ONLINE
NA,NA,NA,NA,Discussion,49477R,60,10:00-10:50am,Wednesday,27,26,0,David Clark,ONLINE
NA,NA,NA,NA,Discussion,49478R,60,10:00-10:50am,Friday,25,25,0,Robin Jeshion Andrew Law,ONLINE
NA,NA,NA,NA,Discussion,49479R,60,11:00-11:50am,Friday,25,25,0,Robin Jeshion Andrew Law,ONLINE
NA,NA,NA,NA,Discussion,49480R,60,12:00-12:50pm,Friday,25,24,0,Shane Ward,ONLINE
NA,NA,NA,NA,Discussion,49481R,60,1:00-1:50pm,Friday,25,24,0,Shane Ward,ONLINE
NA,NA,NA,NA,Discussion,49492R,60,9:00-9:50am,Monday,25,23,0,Charlotte Figueroa,ONLINE
NA,NA,NA,NA,Discussion,49493R,60,10:00-10:50am,Monday,25,22,0,Christa Peterson,ONLINE
NA,NA,NA,NA,Discussion,49494R,60,8:00-8:50am,Monday,25,23,0,Charlotte Figueroa,ONLINE
NA,NA,NA,NA,Discussion,49495R,60,11:00-11:50am,Monday,25,23,0,Christa Peterson,ONLINE
NA,NA,NA,NA,Discussion,49496R,60,12:00-12:50pm,Monday,25,23,0,Jesse Wilson,ONLINE
NA,NA,NA,NA,Discussion,49497R,60,1:00-1:50pm,Monday,25,21,0,Jesse Wilson,ONLINE
NA,NA,NA,NA,Lab,50311R,60,10:00-11:50am,Tuesday,16,16,0,NA,ONLINE
NA,NA,NA,NA,Lab,50312R,60,10:00-11:50am,Thursday,16,16,0,NA,ONLINE
NA,NA,NA,NA,Lab,50314R,60,12:00-1:50pm,Tuesday,16,16,0,NA,ONLINE
NA,NA,NA,NA,Lab,50315R,60,12:00-1:50pm,Wednesday,16,15,0,NA,ONLINE
NA,NA,NA,NA,Lab,50316R,60,12:00-1:50pm,Thursday,16,16,0,NA,ONLINE
NA,NA,NA,NA,Lab,50317R,60,2:00-3:50pm,Tuesday,16,14,0,NA,ONLINE
NA,NA,NA,NA,Lab,50318R,60,2:00-3:50pm,Wednesday,16,15,0,NA,ONLINE
NA,NA,NA,NA,Lab,50319R,60,2:00-3:50pm,Thursday,16,10,0,NA,ONLINE
NA,NA,NA,NA,Lab,50302R,60,12:00-1:50pm,Tuesday,14,0,0,NA,ONLINE
NA,NA,NA,NA,Discussion,50306R,60,2:00-2:50pm,Friday,20,0,0,NA,ONLINE
NA,NA,NA,NA,Discussion,50307R,60,3:00-3:50pm,Friday,20,0,0,NA,ONLINE
NA,NA,NA,NA,Lecture,50342R,60,9:30-10:50am,"Tue, Thu",105,46,0,James Boedicker,ONLINE
NA,NA,NA,NA,Quiz,50343R,60,5:00-6:20pm,Wednesday,210,132,0,NA,ONLINE
NA,NA,NA,NA,Lab,50347R,60,11:00-1:50pm,Tuesday,24,18,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50348R,60,11:00-1:50pm,Wednesday,24,15,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50349R,60,11:00-1:50pm,Thursday,24,13,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50350R,60,11:00-1:50pm,Friday,20,8,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50351R,60,2:00-4:50pm,Wednesday,20,12,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50352R,60,2:00-4:50pm,Thursday,28,24,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50353R,60,2:00-4:50pm,Friday,20,10,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50354R,60,5:00-7:50pm,Tuesday,19,14,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50355R,60,2:00-4:50pm,Tuesday,20,18,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lecture,50382R,60,2:00-3:20pm,"Tue, Thu",143,125,0,Nicolas Moure,ONLINE
NA,NA,NA,NA,Quiz,50383R,60,5:00-6:20pm,Wednesday,356,243,0,NA,ONLINE
NA,NA,NA,NA,Lab,50386R,60,8:00-10:50am,Tuesday,28,21,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50388R,60,11:00-1:50pm,Wednesday,28,22,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50389R,60,11:00-1:50pm,Thursday,28,18,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50390R,60,11:00-1:50pm,Friday,27,23,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50391R,60,2:00-4:50pm,Tuesday,27,21,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50392R,60,2:00-4:50pm,Wednesday,32,23,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50393R,60,2:00-4:50pm,Thursday,28,22,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50394R,60,2:00-4:50pm,Friday,32,32,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50395R,60,5:00-7:50pm,Thursday,28,18,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50396R,60,5:00-7:50pm,Tuesday,28,25,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Lab,50397R,60,11:00-1:50pm,Tuesday,28,18,0,Gokhan Esirgen,ONLINE
NA,NA,NA,NA,Discussion,51901R,60,8:30-9:20am,Tuesday,23,23,0,Tolulope Babalola,ONLINE
NA,NA,NA,NA,Discussion,51902R,60,12:00-12:50pm,Wednesday,25,25,0,Tolulope Babalola,ONLINE
NA,NA,NA,NA,Discussion,51903R,60,1:00-1:50pm,Monday,29,27,0,Henry Aoki,ONLINE
NA,NA,NA,NA,Discussion,51904R,60,9:00-9:50am,Thursday,25,25,0,Henry Aoki,ONLINE
NA,NA,NA,NA,Discussion,51921R,60,11:00-11:50am,Tuesday,25,22,0,Ayana Best,ONLINE
NA,NA,NA,NA,Discussion,51922R,60,2:00-2:50pm,Tuesday,25,25,0,Ayana Best,ONLINE
NA,NA,NA,NA,Discussion,51923R,60,4:00-4:50pm,Tuesday,25,21,0,Samuel Bonilla Bogaert,ONLINE
NA,NA,NA,NA,Discussion,51924R,60,1:00-1:50pm,Wednesday,25,23,0,Samuel Bonilla Bogaert,ONLINE
NA,NA,NA,NA,Discussion,51925R,60,1:00-1:50pm,Friday,25,24,0,Raquel Centeno,ONLINE
NA,NA,NA,NA,Discussion,51926R,60,2:00-2:50pm,Thursday,25,25,0,Raquel Centeno,ONLINE
NA,NA,NA,NA,Discussion,51927R,60,4:00-4:50pm,Thursday,25,24,0,Kayla Wolf,ONLINE
NA,NA,NA,NA,Discussion,51928R,60,8:30-9:20am,Friday,25,22,0,Kayla Wolf,ONLINE
NA,NA,NA,NA,Discussion,51941R,60,1:00-1:50pm,Monday,25,25,0,Ada Li Sarain,ONLINE
NA,NA,NA,NA,Discussion,51942R,60,1:00-1:50pm,Wednesday,25,25,0,Ada Li Sarain,ONLINE
NA,NA,NA,NA,Discussion,51943R,60,9:00-9:50am,Monday,25,24,0,Alayna Johnson,ONLINE
NA,NA,NA,NA,Discussion,51944R,60,9:00-9:50am,Wednesday,25,25,0,Alayna Johnson,ONLINE
NA,NA,NA,NA,Lab,52401R,60,10:00-11:50am,Friday,25,25,0,Pragya Arya,ONLINE
NA,NA,NA,NA,Lab,52402R,60,12:00-1:50pm,Tuesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52403R,60,10:00-11:50am,Monday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52404R,60,8:00-9:50am,Wednesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52405R,60,4:00-5:50pm,Wednesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52406R,60,12:00-1:50pm,Monday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52407R,60,10:00-11:50am,Wednesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52409R,60,12:00-1:50pm,Friday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lecture,52410R,60,2:00-3:20pm,"Mon, Wed",200,199,0,Leslie Berntsen,ONLINE
NA,NA,NA,NA,Lab,52411R,60,10:00-11:50am,Friday,25,24,0,NA,ONLINE
NA,NA,NA,NA,Lab,52412R,60,8:00-9:50am,Tuesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52413R,60,12:00-1:50pm,Friday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52414R,60,8:00-9:50am,Thursday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52415R,60,4:00-5:50pm,Wednesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52416R,60,8:00-9:50am,Wednesday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52418R,60,8:00-9:50am,Monday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lab,52419R,60,2:00-3:50pm,Friday,25,25,0,NA,ONLINE
NA,NA,NA,NA,Lecture,52440R,60,3:30-4:50pm,"Mon, Wed",180,188,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52441R,60,12:00-1:50pm,Wednesday,20,20,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52443R,60,8:00-9:50am,Tuesday,20,23,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52444R,60,12:00-1:50pm,Monday,20,24,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52445R,60,8:00-9:50am,Friday,20,25,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52446R,60,10:00-11:50am,Friday,20,24,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52447R,60,2:00-3:50pm,Thursday,20,24,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52448R,60,8:00-9:50am,Friday,20,25,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52449R,60,8:00-9:50am,Thursday,20,23,0,Jo Ann Farver,ONLINE
NA,NA,NA,NA,Lab,52452R,60,10:00-11:50am,Tuesday,25,24,0,NA,ONLINE
NA,NA,NA,NA,Lab,52454R,60,4:00-5:50pm,Friday,25,22,0,NA,ONLINE
NA,NA,NA,NA,Lecture,52455R,60,9:30-10:50am,"Tue, Thu",49,47,0,David Walsh,ONLINE
NA,NA,NA,NA,Lab,52456R,60,12:00-1:50pm,Thursday,25,25,0,David Walsh,ONLINE
