Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room
POIR-660,Introduction to International Relations Theory,C,4.0 units,Lecture,52303D,1,5:00-7:50pm,Monday,16,13,0,Brian Rathbun,CPA152 & ONLINE
POIR-662,Governance in International Relations,C,4.0 units,Lecture,52327R,60,2:00-4:50pm,Monday,12,5,0,Wayne Sandholtz,ONLINE
POSC-270,Introduction to Environmental Law and Politics,P,4.0 units,Lecture,51946R,60,4:00-6:50pm,Wednesday,50,49,0,Darry Sragow,ONLINE
POSC-349,Women and the Law,P,4.0 units,Lecture,34931D,60,2:00-3:20pm,"Tue, Thu",12,12,0,Julie Rousseau,ONLINE
POSC-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,52170D,1,TBA,TBA,15,3,0,Ange-Marie Alfaro,OFFICE & ONLINE
PPD-300,Social Justice Issues in Public Policy and Urban Planning .,M,4.0 units,Lecture,51119R,60,4:00-5:50pm,"Tue, Thu",45,43,0,Lavonna Lewis,ONLINE
PPD-303,"Statistics for Policy, Planning, and Development",P,4.0 units,Lecture,51102R,60,6:00-9:20pm,Wednesday,31,31,0,Megan Besecker,ONLINE
PPD-313,Finance of the Public Sector,P,4.0 units,Lecture,51113R,60,12:00-1:50pm,"Tue, Thu",35,33,0,Mark Phillips,ONLINE
PPD-357,Government and Business,P,4.0 units,Lecture,51139R,60,12:00-1:50pm,"Tue, Thu",32,30,0,Michael Thom,ONLINE
PPD-373,Public Policy and Planning Analysis,P,4.0 units,Lecture,51114R,60,8:00-9:50am,"Tue, Thu",32,32,0,Gary Painter,ONLINE
PPD-400,Topics in Public Policy and Urban Studies,M,4.0 units,Lecture,51131R,60,6:00-9:20pm,Wednesday,25,24,0,Alison Linder,ONLINE
PPD-404,Empirical Methods for Public Policy,P,4.0 units,Lecture,51130R,60,10:00-11:50am,"Tue, Thu",30,9,0,T.J. Mccarthy,ONLINE
PPD-431,"Undergraduate Policy, Planning, and Development Studio",MC,4.0 units,Lecture,51120R,60,6:00-9:20pm,Wednesday,25,22,0,Jason Neville,ONLINE
PPD-497a,Senior Thesis,C,2.0 units,Lecture,51151D,60,TBA,TBA,10,1,0,Samantha Malisos,ONLINE
PPD-509,Problems and Issues in the Health Field,C,4.0 units,Lecture,51206D,60,6:00-9:20pm,Wednesday,40,37,0,Howard Greenwald,ONLINE
PPD-516,Financial Accounting for Health Care Organizations,C,4.0 units,Lecture,51271D,60,6:00-9:20pm,Monday,38,38,0,Samuel King,ONLINE
PPD-540,Fundamentals of Public Administration,C,4.0 units,Lecture,51215R,60,6:00-9:20pm,Wednesday,24,18,0,Yan Tang,ONLINE
PPD-542,Policy and Program Evaluation,P,4.0 units,Lecture,51222R,60,TBA,TBA,20,0,0,Howard Greenwald,OFFICE
PPD-545,Public and Nonprofit Organizational Behavior,C,4.0 units,Lecture,51226R,60,2:00-5:20pm,Wednesday,32,32,0,Deborah Natoli,ONLINE
PPD-546,Capstone in Public Administration,PC,4.0 units,Lecture,51464D,593,TBA,TBA,25,9,0,John Calanni,ONLINE
PPD-555,Public Policy Formulation and Implementation,P,4.0 units,Lecture,51353D,785,2:00-5:20pm,Thursday,20,12,0,Gayla Kraetsch-Hartsough,ONLINE
PPD-557,Modeling and Operations Research,PC,4.0 units,Lecture,51208R,60,6:00-9:20pm,Tuesday,32,30,0,Jeffrey Smith,ONLINE
PPD-558,Multivariate Statistical Analysis,PC,4.0 units,Lecture,51221D,60,2:00-5:20pm,Wednesday,36,38,0,Dan Wei,ONLINE
PPD-561a,Policy Analysis Practicum,PC,1.0 unit,Lecture,51270D,60,10:00-12:20pm,Monday,70,70,0,Grace Bahng Juliet Musso,ONLINE
PPD-601,Management of Long-Term Care Organizations,C,4.0 units,Lecture,51396R,597,TBA,TBA,45,26,0,Kate Wilber,ONLINE
PPD-643,Leading Transformations Across Sectors: Integrative Seminar,P,4.0 units,Lecture,51451D,533,TBA,TBA,25,24,0,Carol Geffner,ONLINE
PPD-647,Finance of the Public Sector,PC,4.0 units,Lecture,51287R,60,6:00-9:20pm,Wednesday,32,26,0,Michael Thom,ONLINE
PPD-690,Alternative Dispute Resolution,C,4.0 units,Lecture,51517R,61,TBA,TBA,24,19,0,Helena Goto,ONLINE
PPD-706,Research Design,C,4.0 units,Lecture,51284D,60,2:00-5:20pm,Monday,14,14,0,Nicole Esparza,ONLINE
PPD-710a,Research Seminar,PC,2.0 units,Lecture,51210D,60,10:00-11:50am,Wednesday,13,12,0,Dowell Myers,ONLINE
PPD-712,Seminar in Public Policy,P,4.0 units,Lecture,51250D,60,2:00-5:20pm,Tuesday,12,12,0,Pamela Mccann,ONLINE
PPD-716,"Econometrics for Policy, Planning and Management I",P,4.0 units,Lecture,51293D,60,2:00-5:20pm,Monday,12,12,0,Nicolas Duquette,ONLINE
PPD-794b,Doctoral Dissertation,P,2.0 units,Lecture,51258D,60,TBA,TBA,10,1,0,Juliet Musso,ONLINE
PPD-794c,Doctoral Dissertation,P,2.0 units,Lecture,51259D,60,TBA,TBA,11,11,0,Juliet Musso,ONLINE
PPD-794d,Doctoral Dissertation,P,2.0 units,Lecture,51260D,60,TBA,TBA,10,2,0,Juliet Musso,ONLINE
PPD-794z,Doctoral Dissertation,P,0.0 units,Lecture,51261D,60,TBA,TBA,12,7,0,Juliet Musso,ONLINE
PPDE-668,Applied Econometrics for Program Evaluation,P,4.0 units,Lecture,50912D,60,2:00-5:20pm,Tuesday,32,27,0,T.J. Mccarthy,ONLINE
PR-341,Advertising Copywriting,P,4.0 units,Lecture,21155D,60,6:00-9:20pm,Tuesday,32,15,0,Rick Bursky,ONLINE
PR-342,Advertising Media and Analysis,P,4.0 units,Lecture,21160D,60,6:30-9:50pm,Thursday,33,17,0,Nancy Bueno Shoats,ONLINE
PR-351a,Strategic Public Relations Media and Content,P,4.0 units,Lecture,21190D,1,3:00-6:20pm,Thursday,17,17,0,Nan Sumski,ANN301D & ONLINE
PR-351b,Strategic Public Relations Media and Content,P,4.0 units,Lecture,21201D,1,6:00-9:20pm,Tuesday,17,17,0,Darryl Ryan,ANN301D & ONLINE
PR-352,Public Relations Media and Content for Non-Majors,PM,4.0 units,Lecture,21208D,1,2:00-5:20pm,Thursday,14,8,0,Stefan Pollack,ANN406 & ONLINE
PR-428,"Social, Legal and Ethical Foundations of Public Relations",P,4.0 units,Lecture,21240D,60,2:00-5:20pm,Thursday,23,21,0,Susan Gavigan,ONLINE
PR-429,Business and Economic Foundations of Public Relations,P,4.0 units,Lecture,21241D,60,2:00-5:20pm,Tuesday,20,17,0,Burghardt Tenderich,ONLINE
PR-450,Advanced Strategic Public Relations,P,4.0 units,Lecture,21268D,60,6:00-9:20pm,Tuesday,15,13,0,Kirk Stewart,ONLINE
PR-463,"Strategic Public Relations Research, Analysis and Insights",P,4.0 units,Lecture,21290D,60,9:00-12:20pm,Tuesday,18,17,0,Su Jung Kim,ONLINE
PSCI-594b,Master's Thesis,P,2.0 units,Lecture,49025D,5,TBA,TBA,30,0,0,Clay Wang,OFFICE & ONLINE
PSCI-594z,Master's Thesis,P,0.0 units,Lecture,49026D,5,TBA,TBA,30,0,0,Clay Wang,OFFICE & ONLINE
PSCI-596,Internship for Curricular Practical Training,C,"1.0-3.0 units, max 3",Lecture,49096D,5,TBA,TBA,20,0,0,Roger Duncan,OFFICE
PSCI-794b,Doctoral Dissertation,P,2.0 units,Lecture,49071D,5,TBA,TBA,30,2,0,Clay Wang,OFFICE & ONLINE
PSCI-794c,Doctoral Dissertation,P,2.0 units,Lecture,49072D,5,TBA,TBA,30,2,0,Clay Wang,OFFICE & ONLINE
PSCI-794d,Doctoral Dissertation,P,2.0 units,Lecture,49073D,5,TBA,TBA,30,1,0,Clay Wang,OFFICE & ONLINE
PSCI-794z,Doctoral Dissertation,PC,0.0 units,Lecture,49074D,5,TBA,TBA,30,8,0,Clay Wang,OFFICE & ONLINE
PSYC-290x,Supervised Research in Psychology,P,"2.0-4.0 units, max 8",Lecture,52483D,1,TBA,TBA,15,7,0,Antoine Bechara,OFFICE & ONLINE
PSYC-301L,Cognitive Processes,P,4.0 units,Lecture-Lab,52481R,60,10:00-11:50am,"Tue, Thu",42,28,0,Canan Ipek,ONLINE
PSYC-304L,Sensation and Perception,P,4.0 units,Lecture-Lab,52485R,60,12:00-1:50pm,"Tue, Thu",42,39,0,Ernest Greene,ONLINE
PSYC-305,Learning and Memory,P,4.0 units,Lecture,52500R,60,10:00-11:50am,"Tue, Thu",74,68,0,Dave Lavond,ONLINE
PSYC-314L,Experimental Research Methods,P,4.0 units,Lecture,52520R,60,2:00-3:20pm,"Mon, Wed",50,50,0,Sule Guney Scurich,ONLINE
PSYC-316L,Non-Experimental Research Methods,P,4.0 units,Lecture,52619R,60,2:00-3:20pm,"Tue, Thu",50,48,0,Canan Ipek,ONLINE
PSYC-326,Behavioral Neuroscience,P,4.0 units,Lecture,52535R,60,8:00-9:50am,"Tue, Thu",75,60,0,Dave Lavond,ONLINE
PSYC-336L,Developmental Psychology,P,4.0 units,Lecture-Lab,52540R,60,10:00-11:50am,"Mon, Wed",150,127,0,Frank Manis,ONLINE
PSYC-353g,Close Relationships,P,4.0 units,Lecture,52547R,60,10:00-11:50am,"Tue, Thu",43,43,0,Miranda Barone,ONLINE
PSYC-353g,Close Relationships,P,4.0 units,Lecture,52547R,60,10:00-11:50am,"Tue, Thu",43,43,0,Miranda Barone,ONLINE
PSYC-353g,Close Relationships,P,4.0 units,Lecture,52547R,60,10:00-11:50am,"Tue, Thu",43,43,0,Miranda Barone,ONLINE
PSYC-355,Social Psychology,P,4.0 units,Lecture,52560R,60,2:00-3:50pm,"Tue, Thu",175,157,0,Miranda Barone,ONLINE
PSYC-360,Abnormal Psychology,P,4.0 units,Lecture,52565R,60,4:00-5:50pm,"Tue, Thu",175,171,0,Leslie Berntsen,ONLINE
PSYC-361,Introduction to Clinical Psychology,P,4.0 units,Lecture,52564R,60,12:00-1:50pm,"Mon, Wed",35,35,0,Lauren Shapiro,ONLINE
PSYC-363,Criminal Behavior,P,4.0 units,Lecture,52561R,60,3:30-6:50pm,Thursday,40,39,0,Craig Lareau,ONLINE
PSYC-406,Psycholinguistics,P,4.0 units,Lecture,38861R,60,11:00-12:30pm,"Tue, Thu",25,23,0,Elsi Kaiser,ONLINE
PSYC-412,Current Topics In Social Psychology,P,4.0 units,Lecture,52612R,60,2:00-3:50pm,"Mon, Wed",24,6,0,Norbert Schwarz,ONLINE
PSYC-422,Human Judgment and Decision Making,P,4.0 units,Lecture,52626R,60,10:00-11:50am,"Mon, Wed",24,23,0,Sule Guney Scurich,ONLINE
PSYC-426,Motivated Behaviors and Addiction,P,4.0 units,Lecture,52627R,1,8:00-9:50am,"Tue, Thu",25,25,0,John Monterosso,SLH200 & ONLINE
PSYC-434,"Intelligence, Problem Solving and Creativity",P,4.0 units,Lecture,52622R,60,10:00-11:50am,"Mon, Wed",25,19,0,William Breland,ONLINE
PSYC-437,Adolescent Development,P,4.0 units,Lecture,52623R,60,12:00-1:50pm,"Tue, Thu",35,26,0,Patricia Tan,ONLINE
PSYC-440,Introduction to Cognitive Neuroscience,P,4.0 units,Lecture,52442R,60,4:00-5:50pm,"Tue, Thu",100,88,0,Jason Zevin,ONLINE
PSYC-452,Social Neuroscience,P,4.0 units,Lecture,52645R,60,10:00-11:50am,"Mon, Wed",25,22,0,Leor Hackel,ONLINE
PSYC-459,Industrial/Organizational Psychology,P,4.0 units,Lecture,52646R,60,2:00-3:50pm,"Mon, Wed",40,36,0,Miranda Barone,ONLINE
PSYC-464,Psychology of Marriage and the Family,P,4.0 units,Lecture,52624R,60,2:00-3:50pm,"Tue, Thu",35,35,0,Patricia George,ONLINE
PSYC-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,52651D,1,TBA,TBA,50,4,0,Antoine Bechara,OFFICE & ONLINE
PSYC-505,Research Methods in Applied Social Psychology,MC,4.0 units,Lecture,52680D,393,TBA,TBA,16,14,0,Meredith Lepley,ONLINE
PSYC-517,Group Dynamics and Leadership,MC,4.0 units,Lecture,52799D,393,TBA,TBA,14,13,0,Samantha Broitman,ONLINE
PSYC-521,Cross Cultural Psychology in Applied Settings,MC,4.0 units,Lecture,52775D,393,TBA,TBA,12,11,0,Michael Nguyen,ONLINE
PSYC-523,User Experience (UX) Research,C,4.0 units,Lecture,52780D,393,TBA,TBA,10,10,0,Jason Buhle,ONLINE
PSYC-534,Social and Emotional Development in Children,MC,4.0 units,Lecture,52494D,60,2:00-3:50pm,"Mon, Wed",13,13,0,Megan Aclan,ONLINE
PSYC-550a,Proseminar in Human Behavior,MC,4.0 units,Lecture,52757D,60,2:00-5:50pm,Monday,30,26,0,Ellen Leggett,ONLINE
PSYC-550b,Proseminar in Human Behavior,MC,4.0 units,Lecture,52674D,393,TBA,TBA,18,15,0,Khatera Sahibzada,ONLINE
PSYC-552,Principles of Consumer Psychology,MC,4.0 units,Lecture,52683D,393,TBA,TBA,16,15,0,Steven Westberg,OFFICE
PSYC-556,Psychology of Interactive Media,MC,4.0 units,Lecture,52754D,393,TBA,TBA,10,8,0,Francesca Romana Puggelli,ONLINE
PSYC-565x,Organizational Psychology,MC,4.0 units,Lecture,52759D,60,4:00-7:50pm,Thursday,30,26,0,Samantha Broitman,ONLINE
PSYC-578,Workshop in Quantitative Methods,P,"4.0 units, max 8",Lecture,52770D,393,TBA,TBA,10,7,0,Luke Thelen,ONLINE
PSYC-591,Applied Psychology Internship,MC,"2.0-8.0 units, max 8",Lecture,52762D,393,TBA,TBA,28,28,0,Francesca Romana Puggelli,ONLINE
PSYC-592,Applied Psychology Treatise,MC,2.0 units,Lecture,52764D,393,TBA,TBA,15,10,0,Meredith Lepley,OFFICE
PSYC-593,Practicum in Teaching Psychology,MC,2.0 units,Lecture,52739D,60,2:00-3:50pm,Friday,20,15,0,Frank Manis,ONLINE
PSYC-594b,Master's Thesis,P,2.0 units,Lecture,52737D,1,TBA,TBA,15,2,0,Antoine Bechara,OFFICE & ONLINE
PSYC-594z,Master's Thesis,P,0.0 units,Lecture,52738D,1,TBA,TBA,15,5,0,Antoine Bechara,OFFICE & ONLINE
PSYC-596,Advanced Behavioral Theory,P,3.0 units,Lecture,52747D,60,10:00-11:50am,"Mon, Wed",20,12,0,Jonathan Tarbox,ONLINE
PSYC-794b,Doctoral Dissertation,P,2.0 units,Lecture,52793D,1,TBA,TBA,12,7,0,Antoine Bechara,OFFICE & ONLINE
PSYC-794c,Doctoral Dissertation,P,2.0 units,Lecture,52794D,1,TBA,TBA,10,3,0,Antoine Bechara,OFFICE & ONLINE
PSYC-794d,Doctoral Dissertation,P,2.0 units,Lecture,52795D,1,TBA,TBA,10,3,0,Antoine Bechara,OFFICE & ONLINE
PSYC-794z,Doctoral Dissertation,P,0.0 units,Lecture,52796D,1,TBA,TBA,10,3,0,Antoine Bechara,OFFICE & ONLINE
PTE-411x,Introduction to Transport Processes in Porous Media,M,3.0 units,Lecture,32200D,1,3:30-6:10pm,Wednesday,20,1,0,Kristian Jessen,TBA & ONLINE
PTE-463L,Introduction to Transport Processes in Porous Media,P,4.0 units,Lecture,32208D,1,3:30-6:10pm,Wednesday,28,6,0,Kristian Jessen,TBA & ONLINE
PTE-500,Computational Reservoir Modeling,M,3.0 units,Lecture,32205D,48,3:30-6:10pm,Tuesday,45,3,0,Jincai Chang,TBA & ONLINE
PTE-507,Engineering and Economic Evaluation of Subsurface Reservoirs,P,3.0 units,Lecture,32234D,73,5:00-7:40pm,Thursday,28,10,0,Jincai Chang,ONLINE
PTE-519,Integrated Physical and Cyber Security for Oil and Gas Operations,C,3.0 units,Lecture,32235D,73,8:00-10:40am,Thursday,15,12,0,Paul Donald,ONLINE
PTE-586,Intelligent and Collaborative Oilfield Systems Characterization and Management,C,3.0 units,Lecture,32280D,73,9:00-11:40am,Friday,28,9,0,Birendra Jha,ONLINE
QBIO-430,Principles and Applications of Systems Biology,P,4.0 units,Lecture,29253R,60,2:00-3:20pm,"Tue, Thu",24,8,0,Stacey Finley,ONLINE
QBIO-490x,Directed Research,MC,"1.0-8.0 units, max 12",Lecture,12990D,1,TBA,TBA,10,4,0,Peter Calabrese Remo Rohs,OFFICE
QBIO-493,Quantitative Biology Honors Seminar,PMC,"2.0 units, max 4",Lecture,12993D,60,3:30-5:10pm,Monday,10,10,0,Remo Rohs Mark Chaisson,ONLINE
QBIO-590,Directed Research,MC,1.0-12.0 units,Lecture,12970D,1,TBA,TBA,19,2,0,Peter Calabrese Remo Rohs,OFFICE
RED-325,Introduction to Finance in Cities,P,4.0 units,Lecture,51669D,60,4:00-5:50pm,"Mon, Wed",30,12,0,John Loper,ONLINE
RED-362,Real Estate Development Fundamentals,P,4.0 units,Lecture,51650R,60,8:00-9:50am,"Tue, Thu",40,27,0,Jorge De la Roca,ONLINE
RED-375,Real Estate Development Analysis,P,4.0 units,Lecture,51644R,60,12:00-1:50pm,"Mon, Wed",27,27,0,Moussa Diop,ONLINE
RED-417,History of Planning and Development,P,4.0 units,Lecture,51654R,60,10:00-11:50am,"Tue, Thu",45,36,0,Cara Mullio,ONLINE
RED-425,Designing Livable Communities,P,4.0 units,Lecture,51656R,60,12:00-1:50pm,"Mon, Wed",25,25,0,Elizabeth Falletta,ONLINE
RED-435,Analyzing Real Estate Markets,P,4.0 units,Lecture,51658R,60,6:00-9:20pm,Monday,25,19,0,Chris Macke,ONLINE
RED-437,Advanced Finance and Investment for Real Estate Development,P,4.0 units,Lecture,51660R,60,6:00-9:20pm,Wednesday,28,19,0,Christian Redfearn,ONLINE
RED-509,Market Analysis for Real Estate,P,4.0 units,Lecture,51600D,38,6:00-9:30pm,Tuesday,37,33,0,Marylynne Boorn,ONLINE
RED-511,Foundations of Real Estate Analysis,P,4.0 units,Lecture,51603R,38,6:00-9:20pm,Monday,30,17,0,John Loper,ONLINE
RED-542,Finance of Real Estate Development,P,3.0 units,Lecture,51605D,38,6:00-8:50pm,Thursday,25,16,0,Spencer Couts,ONLINE
RED-544,Real Estate Capital Markets,P,2.0 units,Lecture,51607D,38,6:30-8:20pm,Wednesday,50,33,0,Shlomi Ronen,ONLINE
REL-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,60150D,60,TBA,TBA,10,0,0,Duncan Williams,ONLINE
REL-491x,Undergraduate Honors Research,MC,4.0 units,Lecture,60155D,60,TBA,TBA,10,2,0,Duncan Williams,ONLINE
REL-794z,Doctoral Dissertation,PC,0.0 units,Lecture,60198D,60,TBA,TBA,3,3,0,Duncan Williams,ONLINE
RSCI-794b,Doctoral Dissertation,P,2.0 units,Lecture,49146D,626,TBA,TBA,50,1,0,Frances Richmond Eunjoo Pacifici,ONLINE
RSCI-794c,Doctoral Dissertation,P,2.0 units,Lecture,49147D,626,TBA,TBA,50,0,0,Frances Richmond Eunjoo Pacifici,ONLINE
RSCI-794d,Doctoral Dissertation,P,2.0 units,Lecture,49148D,626,TBA,TBA,50,0,0,Frances Richmond Eunjoo Pacifici,ONLINE
RSCI-794z,Doctoral Dissertation,P,0.0 units,Lecture,49149D,626,TBA,TBA,50,1,0,Frances Richmond Eunjoo Pacifici,ONLINE
RUSS-220,Intermediate Russian I,P,4.0 units,Lecture,60216R,60,11:00-11:50am,MTuWTh,19,11,0,Walker Griggs,ONLINE
RUSS-250,Intermediate Russian II,P,4.0 units,Lecture,60218D,60,9:30-10:50am,"Tue, Thu",15,1,0,Anastasiia Belik,ONLINE
SAE-542,Advanced Topics in Systems Engineering,P,3.0 units,Lecture,32312D,34,6:40-9:20pm,Thursday,25,11,0,Phan Phan,DEN@Viterbi
SCOR-403,Introduction to Scoring Movies and Television,P,2.0 units,Lecture,42301D,60,10:00-11:50am,Monday,16,13,0,Eric Schmidt,ONLINE
SCOR-490,Directed Research,C,"1.0-8.0 units, max 12",Lecture,42310D,60,TBA,TBA,10,0,0,Daniel Carlin,ONLINE
SCRM-511,Developmental Biology and Human Embryology,M,4.0 units,Lecture,41600R,46,10:00-11:50am,"Mon, Wed",45,41,0,Francesca Mariani Nils Lindstrom,ONLINE
SCRM-513,Stem Cells and Regenerative Medicine,M,4.0 units,Lecture,41601R,46,1:00-2:50pm,"Mon, Thu",45,42,0,Qilong Ying Justin Ichida Min Yu,ONLINE
SCRM-525,Tools and Techniques in Stem Cell Biology,MC,"2.0 units, max 10",Lecture,41615R,60,9:00-10:50am,Tuesday,45,39,0,Francesca Mariani,ONLINE
SCRM-555,Writing About Stem Cell Biology and Regenerative Medicine,M,1.0 unit,Lecture,41605R,46,10:00-12:00pm,Thursday,45,39,0,Neil Segil Scott Fraser Cristy Lytal,ONLINE
SCRM-580,SCRM External Speaker Seminar Series,M,"2.0 units, max 8",Lecture-Discussion,41602R,46,11:00-12:50pm,Tuesday,45,41,0,Unmesh Jadhav Qing Liu-Michael,ONLINE
SLL-340,Intercultural Communication in Russian,P,4.0 units,Lecture,60230D,60,TBA,TBA,12,6,0,Tatiana Akishina,ONLINE
SLL-523x,Methods of Teaching Russian as a Foreign Language,MC,2.0 units,Lecture,60248D,60,TBA,TBA,6,3,0,Tatiana Akishina,ONLINE
SOCI-242g,"Sociology, Demography and Health",P,4.0 units,Lecture,61540R,60,11:00-12:20pm,"Tue, Thu",72,71,0,Juliana Mc Gene,ONLINE
SOCI-242g,"Sociology, Demography and Health",P,4.0 units,Lecture,61540R,60,11:00-12:20pm,"Tue, Thu",72,71,0,Juliana Mc Gene,ONLINE
SOCI-242g,"Sociology, Demography and Health",P,4.0 units,Lecture,61540R,60,11:00-12:20pm,"Tue, Thu",72,71,0,Juliana Mc Gene,ONLINE
SOCI-242g,"Sociology, Demography and Health",P,4.0 units,Lecture,61540R,60,11:00-12:20pm,"Tue, Thu",72,71,0,Juliana Mc Gene,ONLINE
SOCI-270g,Sociological Theory,P,4.0 units,Lecture,61508R,60,11:00-12:20pm,"Tue, Thu",20,20,0,Rodolfo Lopez Moreno,ONLINE
SOCI-270g,Sociological Theory,P,4.0 units,Lecture,61508R,60,11:00-12:20pm,"Tue, Thu",20,20,0,Rodolfo Lopez Moreno,ONLINE
SOCI-270g,Sociological Theory,P,4.0 units,Lecture,61508R,60,11:00-12:20pm,"Tue, Thu",20,20,0,Rodolfo Lopez Moreno,ONLINE
SOCI-310,Gender and Social Justice,P,4.0 units,Lecture,34922D,60,11:00-12:20pm,"Tue, Thu",8,8,0,Lisa Schweitzer,ONLINE
SOCI-313L,Sociological Research Methods,P,4.0 units,Lecture-Lab,61482R,60,8:00-9:20am,"Mon, Wed",20,17,0,Dan Lainer-Vos,ONLINE
SOCI-314Lg,Analyzing Social Statistics,P,4.0 units,Lecture-Lab,61485R,60,10:00-11:20am,"Mon, Wed",25,24,0,Juliana Mc Gene,ONLINE
SOCI-314Lg,Analyzing Social Statistics,P,4.0 units,Lecture-Lab,61485R,60,10:00-11:20am,"Mon, Wed",25,24,0,Juliana Mc Gene,ONLINE
SOCI-314Lg,Analyzing Social Statistics,P,4.0 units,Lecture-Lab,61485R,60,10:00-11:20am,"Mon, Wed",25,24,0,Juliana Mc Gene,ONLINE
SOCI-325,Applied Social Research Methods,P,4.0 units,Lecture,61481D,60,5:00-6:20pm,"Tue, Thu",18,18,0,Leland Saito,ONLINE
SOCI-335,Society and Population,P,4.0 units,Lecture,61490D,60,3:30-4:50pm,"Mon, Wed",20,19,0,Emily Smith-Greenaway,ONLINE
SOCI-342m,Race Relations,P,4.0 units,Lecture,61491R,60,12:30-1:50pm,"Tue, Thu",19,16,0,Elaine Bell Kaplan,ONLINE
SOCI-353,Public Policy and Criminal Justice,P,4.0 units,Lecture,61495D,60,2:00-3:20pm,"Tue, Thu",19,20,0,Karen Sternheimer,ONLINE
SOCI-360m,"Social Inequality: Class, Status and Power",P,4.0 units,Lecture,61500D,60,8:00-9:20am,"Tue, Thu",16,17,0,Karen Sternheimer,ONLINE
SOCI-425,"Social Movements: Power, Resistance and Political Dynamics",P,4.0 units,Lecture,61513R,60,2:00-4:50pm,Wednesday,19,18,0,Hajar Yazdiha,ONLINE
SOCI-445,Political and Social Theory,P,"4.0 units, max 8",Lecture,61516R,60,3:30-4:50pm,"Mon, Wed",19,13,0,Rodolfo Lopez Moreno,ONLINE
SOCI-500,Sociology Professional Seminar,MC,2.0 units,Lecture,61600D,60,12:00-1:50pm,Monday,5,3,0,Rhacel Salazar Parrenas,ONLINE
SOCI-620,Advanced Methods--Qualitative Research,P,4.0 units,Lecture,61571D,60,9:30-12:20pm,Thursday,15,6,0,Paul Lichterman,ONLINE
SOWK-589b,Applied Learning in Field Education,P,3.0 units,Lecture,67134D,735,TBA,TBA,1,23,0,Melissa Singh,VAC
SOWK-608,Research and Critical Analysis for Social Work with Children and Families,P,3.0 units,Lecture,67059D,735,4:00-5:15pm,Monday,12,11,0,Leah Hanzlicek,VAC
SOWK-609,"Introduction to Social Work Practice with Children, Youth and Families",P,3.0 units,Lecture,67067D,735,4:00-5:15pm,Monday,12,11,0,Lisa Kabot,VAC
SOWK-610,Social Work Practice with Children and Families Across Settings,P,3.0 units,Lecture,67075D,735,4:00-5:15pm,Monday,12,13,0,Terence Fitzgerald,VAC
SOWK-611,Leadership and Management in Social Work,MC,3.0 units,Lecture,67264D,735,5:45-7:00pm,Wednesday,15,15,0,Richard Newmyer,VAC
SOWK-613,Social Work Practice with Children and Families in Early and Middle Childhood,P,3.0 units,Lecture,60472D,143,8:00-9:15am,Tuesday,12,12,0,Estela Andujo,ONLINE
SOWK-621,"Social Work Practice with Adolescents, Young Adults and their Families . .",P,3.0 units,Lecture,67146D,735,4:00-5:15pm,Tuesday,10,8,0,Sara Mcsweyn,VAC
SOWK-627,"Policy and Macro Practice in Child, Youth and Family Services",P,3.0 units,Lecture,60900D,143,3:00-4:15pm,Tuesday,14,13,0,Michal Sela-Amit,ONLINE
SOWK-629,"Research and Evaluation for Community, Organization and Busi",P,3.0 units,Lecture,67104D,735,4:00-5:15pm,Tuesday,10,9,0,Sara Schwartz,VAC
SOWK-630,"Diversity, Social Justice, and Culturally Competent Social W",PMC,3.0 units,Lecture,61184D,143,8:00-9:15am,Tuesday,14,12,0,Wanda Jewell,ONLINE
SOWK-633,Life in the US Military: Foundations of Practice in Military,PMC,3.0 units,Lecture,60540D,143,4:45-6:00pm,Thursday,14,14,0,Sara Kintzle,MRF204
SOWK-634,Violence Against Women: A Transnational Perspective,PMC,3.0 units,Lecture,67245D,735,12:00-1:15pm,Friday,12,9,0,Elizabeth Swart,VAC
SOWK-635,Research and Evaluation for Social Work with Adults and Olde,PMC,3.0 units,Lecture,67083D,735,7:00-8:15am,Tuesday,12,13,0,Jan Nissly,VAC
SOWK-637,Assessing Wellness to Improve Recovery in Integrated Care,P,3.0 units,Lecture,67090D,735,10:15-11:30am,Monday,11,11,0,David Bringhurst,VAC
SOWK-638,Policy in Integrated Care,P,3.0 units,Lecture,67097D,735,10:15-11:30am,Monday,12,11,0,Karra Bikson,VAC
SOWK-639,Policy Advocacy and Social Change,P,3.0 units,Lecture,60667D,143,1:15-2:30pm,Tuesday,13,14,0,Richard Newmyer,MRF204
SOWK-641,Clinical Practice with Service Members and Veterans,PMC,3.0 units,Lecture,67248D,735,10:15-11:30am,Tuesday,13,10,0,Kim Finney,VAC
SOWK-643,Social Work Practice in Integrated Care Settingss,PMC,3.0 units,Lecture,60413D,143,9:45-11:00am,Tuesday,13,14,0,Dawn Joosten-Hagye,MRF330
